"time_period","time_identifier","geographic_level","country_code","country_name","age","breakdown_topic","breakdown","achievement","number","percentage"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE AC","87873","63.46270511"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE OTHL","89350","64.52940837"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE AC","82616","59.66605038"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE OTHL","83757","60.49009129"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE AC","72035","52.0243529"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE OTHL","73235","52.89100416"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 with EM","65674","47.43037902"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2","91972","66.42304137"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 3","15174","10.95880518"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE AC","96968","70.03119945"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE OTHL","98369","71.04301479"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE AC","93051","67.20230529"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE OTHL","94068","67.93679223"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE AC","82960","59.91449041"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE OTHL","84121","60.7529755"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 with EM","77168","55.73145366"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2","104489","75.46293621"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 3","21433","15.4791137"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE AC","108332","78.23838687"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE OTHL","109453","79.04798359"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE AC","105362","76.09342501"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE OTHL","106158","76.66830367"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE AC","96773","69.89036862"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE OTHL","97822","70.64796626"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 with EM","92006","66.44759649"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","State sector cohort","138463","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2","115354","83.31034284"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 3","31213","22.54248427"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE AC","117757","85.04582452"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE OTHL","118645","85.68715108"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE AC","116083","83.83683728"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE OTHL","116671","84.26149946"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE AC","109232","78.88894506"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE OTHL","110078","79.49993861"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 with EM","105612","76.27452821"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","State sector cohort","464478","x"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2","361807","77.89540086"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 3","76658","16.5041186"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering GCSE AC","378450","81.47856303"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering GCSE OTHL","381962","82.23468065"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths GCSE AC","365656","78.72407305"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths GCSE OTHL","368271","79.28707065"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 EM GCSE AC","337431","72.64735897"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 EM GCSE OTHL","340806","73.37398111"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 with EM","320043","68.90380169"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","State sector cohort","90523","x"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2","32535","35.94114203"
201718,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 3","2856","3.154999282"
